citation_id,citing_arxiv_id,citing_primary_category,split
1804.04187::p2,1804.04187,cs.NE,train
2105.13095::p4,2105.13095,cs.NE,train
2103.11746::p57,2103.11746,cs.NE,train
1701.04465::p4,1701.04465,cs.NE,train
2004.06632::p37,2004.06632,cs.NE,train
2005.03090::p9,2005.03090,cs.NE,train
1803.10314::p2,1803.10314,cs.NE,test
1910.01982::p17,1910.01982,cs.NE,train
2103.10394::p113,2103.10394,cs.NE,train
2109.12786::p9,2109.12786,cs.NE,train
2104.08239::p8,2104.08239,cs.NE,val
2108.01804::p39,2108.01804,cs.NE,test
2011.10520::p28,2011.10520,cs.NE,val
2003.04389::p19,2003.04389,cs.NE,train
1903.03523::p7,1903.03523,cs.NE,test
2103.16897::p1,2103.16897,cs.NE,test
2107.09760::p25,2107.09760,cs.NE,train
1502.00130::p12,1502.00130,cs.NE,val
2010.06209::p2,2010.06209,cs.NE,train
1904.02050::p76,1904.02050,cs.NE,train
2106.09104::p18,2106.09104,cs.NE,train
2108.01804::p50,2108.01804,cs.NE,test
2106.02681::p49,2106.02681,cs.NE,test
2004.11137::p5,2004.11137,cs.NE,train
2106.07172::p12,2106.07172,cs.NE,train
2103.07117::p7,2103.07117,cs.NE,val
2002.06766::p11,2002.06766,cs.NE,train
2107.06861::p13,2107.06861,cs.NE,train
2101.07592::p4,2101.07592,cs.NE,train
2110.03171::p16,2110.03171,cs.NE,train
1308.5033::p2,1308.5033,cs.NE,test
2002.08867::p14,2002.08867,cs.NE,train
2101.09709::p1,2101.09709,cs.NE,train
2107.06870::p63,2107.06870,cs.NE,val
2103.05707::p23,2103.05707,cs.NE,val
2106.15392::p7,2106.15392,cs.NE,train
2105.01795::p22,2105.01795,cs.NE,test
2009.08698::p18,2009.08698,cs.NE,val
2107.06870::p16,2107.06870,cs.NE,val
2104.08239::p25,2104.08239,cs.NE,val
2106.14773::p24,2106.14773,cs.NE,test
2109.08234::p0,2109.08234,cs.NE,train
2105.04252::p12,2105.04252,cs.NE,train
1912.13002::p0,1912.13002,cs.NE,val
1105.3538::p101,1105.3538,cs.NE,train
1809.09563::p2,1809.09563,cs.NE,test
2010.14611::p6,2010.14611,cs.NE,val
2104.15137::p28,2104.15137,cs.NE,train
1906.10852::p50,1906.10852,cs.NE,val
1107.4470::p78,1107.4470,cs.NE,val
1312.5355::p11,1312.5355,cs.NE,val
2105.03687::p4,2105.03687,cs.NE,train
2106.02568::p9,2106.02568,cs.NE,train
2102.08288::p2,2102.08288,cs.NE,val
2009.12672::p1,2009.12672,cs.NE,test
2106.14487::p11,2106.14487,cs.NE,test
1906.08557::p2,1906.08557,cs.NE,train
2103.11746::p6,2103.11746,cs.NE,train
2110.08122::p61,2110.08122,cs.NE,test
2006.06777::p0,2006.06777,cs.NE,train
2102.11275::p9,2102.11275,cs.NE,train
2008.04224::p90,2008.04224,cs.NE,train
2109.04386::p12,2109.04386,cs.NE,val
2108.12444::p20,2108.12444,cs.NE,train
2105.03687::p3,2105.03687,cs.NE,train
1107.4470::p90,1107.4470,cs.NE,val
1710.03414::p45,1710.03414,cs.NE,test
1908.06886::p60,1908.06886,cs.NE,test
2104.08239::p6,2104.08239,cs.NE,val
1802.00180::p61,1802.00180,cs.NE,train
2101.05457::p0,2101.05457,cs.NE,val
2107.06861::p80,2107.06861,cs.NE,train
1910.13038::p6,1910.13038,cs.NE,train
2110.02288::p59,2110.02288,cs.NE,test
1312.5355::p16,1312.5355,cs.NE,val
1308.5033::p9,1308.5033,cs.NE,test
1809.09563::p9,1809.09563,cs.NE,test
1905.08723::p2,1905.08723,cs.NE,test
2105.02038::p49,2105.02038,cs.NE,val
2012.09229::p47,2012.09229,cs.NE,test
2106.09104::p17,2106.09104,cs.NE,train
1611.03321::p0,1611.03321,cs.NE,test
1902.03011::p19,1902.03011,cs.NE,train
1904.09090::p49,1904.09090,cs.NE,val
1909.05233::p4,1909.05233,cs.NE,val
2011.09964::p6,2011.09964,cs.NE,test
1612.07771::p53,1612.07771,cs.NE,train
1903.00568::p38,1903.00568,cs.NE,test
2108.12227::p32,2108.12227,cs.NE,train
2010.09309::p74,2010.09309,cs.NE,train
1603.07893::p3,1603.07893,cs.NE,train
1509.05982::p0,1509.05982,cs.NE,train
1807.01013::p34,1807.01013,cs.NE,train
1904.10932::p26,1904.10932,cs.NE,train
1704.07622::p22,1704.07622,cs.NE,train
2011.09821::p13,2011.09821,cs.NE,train
2102.01011::p0,2102.01011,cs.NE,train
2109.08057::p1,2109.08057,cs.NE,train
1906.11667::p1,1906.11667,cs.NE,train
1906.11667::p35,1906.11667,cs.NE,train
1904.02050::p0,1904.02050,cs.NE,train
2105.02038::p30,2105.02038,cs.NE,val
2010.14611::p38,2010.14611,cs.NE,val
2103.12593::p2,2103.12593,cs.NE,train
2110.05929::p6,2110.05929,cs.NE,val
2104.14594::p21,2104.14594,cs.NE,train
2009.09298::p1,2009.09298,cs.NE,train
1707.07961::p13,1707.07961,cs.NE,test
2105.01795::p36,2105.01795,cs.NE,test
2009.12745::p0,2009.12745,cs.NE,test
2009.12672::p5,2009.12672,cs.NE,test
2007.05125::p5,2007.05125,cs.NE,train
2007.05352::p1,2007.05352,cs.NE,train
2107.07968::p173,2107.07968,cs.NE,val
2106.15392::p41,2106.15392,cs.NE,train
2106.11151::p23,2106.11151,cs.NE,val
1706.08700::p45,1706.08700,cs.NE,train
1809.09563::p11,1809.09563,cs.NE,test
2103.16882::p9,2103.16882,cs.NE,train
2003.08165::p27,2003.08165,cs.NE,train
2105.13108::p37,2105.13108,cs.NE,val
1912.05831::p26,1912.05831,cs.NE,train
1302.4519::p26,1302.4519,cs.NE,test
2007.05125::p9,2007.05125,cs.NE,train
1910.13038::p31,1910.13038,cs.NE,train
2011.13965::p1,2011.13965,cs.NE,val
1806.00299::p11,1806.00299,cs.NE,train
1707.07961::p32,1707.07961,cs.NE,test
1904.02050::p9,1904.02050,cs.NE,train
1906.10852::p28,1906.10852,cs.NE,val
2101.05652::p3,2101.05652,cs.NE,train
2104.08564::p8,2104.08564,cs.NE,train
2109.13208::p1,2109.13208,cs.NE,train
2110.01818::p5,2110.01818,cs.NE,train
2110.05929::p13,2110.05929,cs.NE,val
2106.05686::p18,2106.05686,cs.NE,train
2105.02038::p7,2105.02038,cs.NE,val
1603.07893::p4,1603.07893,cs.NE,train
2105.04252::p6,2105.04252,cs.NE,train
2106.02568::p14,2106.02568,cs.NE,train
2107.12374::p14,2107.12374,cs.NE,train
1412.2186::p4,1412.2186,cs.NE,train
2110.08122::p9,2110.08122,cs.NE,test
1511.01088::p1,1511.01088,cs.NE,test
2012.01830::p54,2012.01830,cs.NE,test
2106.02568::p12,2106.02568,cs.NE,train
2109.08057::p6,2109.08057,cs.NE,train
2103.12593::p9,2103.12593,cs.NE,train
0803.3838::p2,0803.3838,cs.NE,train
1906.11667::p9,1906.11667,cs.NE,train
2104.15137::p16,2104.15137,cs.NE,train
1903.03523::p28,1903.03523,cs.NE,test
2105.06109::p32,2105.06109,cs.NE,train
1909.05233::p16,1909.05233,cs.NE,val
1706.08700::p10,1706.08700,cs.NE,train
2012.06400::p4,2012.06400,cs.NE,train
1806.00299::p0,1806.00299,cs.NE,train
2108.04197::p1,2108.04197,cs.NE,train
2109.14392::p11,2109.14392,cs.NE,test
2107.06872::p43,2107.06872,cs.NE,val
2010.14611::p17,2010.14611,cs.NE,val
1712.08702::p2,1712.08702,cs.NE,train
2109.13208::p40,2109.13208,cs.NE,train
2109.05259::p87,2109.05259,cs.NE,train
1312.5355::p28,1312.5355,cs.NE,val
2107.11979::p2,2107.11979,cs.NE,val
2004.10042::p1,2004.10042,cs.NE,train
2101.02913::p0,2101.02913,cs.NE,train
2109.13208::p35,2109.13208,cs.NE,train
2009.12745::p10,2009.12745,cs.NE,test
1908.06886::p1,1908.06886,cs.NE,test
2106.15240::p62,2106.15240,cs.NE,train
1810.09084::p44,1810.09084,cs.NE,test
2002.08867::p51,2002.08867,cs.NE,train
2104.05241::p0,2104.05241,cs.NE,test
2010.09309::p23,2010.09309,cs.NE,train
2103.16882::p7,2103.16882,cs.NE,train
2012.00886::p7,2012.00886,cs.NE,train
2103.07117::p36,2103.07117,cs.NE,val
2107.07266::p5,2107.07266,cs.NE,test
2106.11151::p78,2106.11151,cs.NE,val
2107.11746::p65,2107.11746,cs.NE,train
1707.00666::p31,1707.00666,cs.NE,train
2105.14383::p31,2105.14383,cs.NE,train
2105.13095::p1,2105.13095,cs.NE,train
2002.08867::p56,2002.08867,cs.NE,train
2105.10335::p0,2105.10335,cs.NE,test
2010.09309::p32,2010.09309,cs.NE,train
1707.00666::p24,1707.00666,cs.NE,train
2003.04389::p2,2003.04389,cs.NE,train
2009.12672::p0,2009.12672,cs.NE,test
2102.01011::p9,2102.01011,cs.NE,train
1909.05233::p40,1909.05233,cs.NE,val
2007.02210::p3,2007.02210,cs.NE,val
2105.13095::p7,2105.13095,cs.NE,train
2108.13621::p2,2108.13621,cs.NE,test
2012.05738::p2,2012.05738,cs.NE,train
2105.14677::p36,2105.14677,cs.NE,train
2105.10335::p3,2105.10335,cs.NE,test
2002.06766::p4,2002.06766,cs.NE,train
2107.06872::p45,2107.06872,cs.NE,val
2104.15137::p4,2104.15137,cs.NE,train
2101.05457::p13,2101.05457,cs.NE,val
2105.04252::p4,2105.04252,cs.NE,train
1904.09090::p40,1904.09090,cs.NE,val
2110.00375::p6,2110.00375,cs.NE,train
1702.02676::p54,1702.02676,cs.NE,train
2103.16882::p11,2103.16882,cs.NE,train
2006.06777::p9,2006.06777,cs.NE,train
2010.04773::p16,2010.04773,cs.NE,train
1312.5355::p1,1312.5355,cs.NE,val
2110.08741::p172,2110.08741,cs.NE,val
2003.08165::p12,2003.08165,cs.NE,train
2105.03687::p53,2105.03687,cs.NE,train
2110.08741::p10,2110.08741,cs.NE,val
2002.06766::p2,2002.06766,cs.NE,train
2108.04197::p13,2108.04197,cs.NE,train
1810.09084::p42,1810.09084,cs.NE,test
2010.04524::p22,2010.04524,cs.NE,train
1809.09563::p10,1809.09563,cs.NE,test
2106.02681::p31,2106.02681,cs.NE,test
2103.16897::p0,2103.16897,cs.NE,test
1702.02277::p23,1702.02277,cs.NE,train
2012.05208::p106,2012.05208,cs.NE,test
1903.01893::p10,1903.01893,cs.NE,val
2108.04546::p13,2108.04546,cs.NE,train
1611.03321::p10,1611.03321,cs.NE,test
1702.02676::p52,1702.02676,cs.NE,train
2009.00581::p1,2009.00581,cs.NE,val
2105.06109::p23,2105.06109,cs.NE,train
1712.08702::p159,1712.08702,cs.NE,train
1703.10458::p1,1703.10458,cs.NE,train
2101.05652::p4,2101.05652,cs.NE,train
2007.02210::p0,2007.02210,cs.NE,val
2011.12338::p1,2011.12338,cs.NE,test
1509.05982::p16,1509.05982,cs.NE,train
2002.08867::p35,2002.08867,cs.NE,train
2007.05125::p27,2007.05125,cs.NE,train
2011.06811::p4,2011.06811,cs.NE,train
1903.00568::p49,1903.00568,cs.NE,test
1704.07622::p24,1704.07622,cs.NE,train
2106.04775::p3,2106.04775,cs.NE,val
2110.08122::p20,2110.08122,cs.NE,test
2103.05707::p93,2103.05707,cs.NE,val
2101.05457::p30,2101.05457,cs.NE,val
1710.03414::p40,1710.03414,cs.NE,test
2106.08972::p15,2106.08972,cs.NE,train
2107.11746::p0,2107.11746,cs.NE,train
1910.01982::p0,1910.01982,cs.NE,train
2103.10394::p104,2103.10394,cs.NE,train
2110.05929::p24,2110.05929,cs.NE,val
2012.01830::p14,2012.01830,cs.NE,test
2012.05208::p136,2012.05208,cs.NE,test
2103.07117::p6,2103.07117,cs.NE,val
1806.07073::p0,1806.07073,cs.NE,train
2010.06209::p1,2010.06209,cs.NE,train
2012.01830::p55,2012.01830,cs.NE,test
2012.00886::p16,2012.00886,cs.NE,train
2110.05116::p21,2110.05116,cs.NE,train
1811.07672::p0,1811.07672,cs.NE,train
2007.05125::p16,2007.05125,cs.NE,train
1906.08557::p6,1906.08557,cs.NE,train
2108.02023::p14,2108.02023,cs.NE,val
2012.05738::p33,2012.05738,cs.NE,train
2008.04213::p48,2008.04213,cs.NE,train
2011.12338::p31,2011.12338,cs.NE,test
1905.08723::p20,1905.08723,cs.NE,test
1904.10932::p15,1904.10932,cs.NE,train
2012.08063::p19,2012.08063,cs.NE,train
2008.11642::p81,2008.11642,cs.NE,train
1803.10314::p5,1803.10314,cs.NE,test
1706.02766::p69,1706.02766,cs.NE,train
2106.15392::p43,2106.15392,cs.NE,train
2101.07001::p15,2101.07001,cs.NE,test
1910.13038::p5,1910.13038,cs.NE,train
1812.11610::p145,1812.11610,cs.NE,train
2107.12374::p2,2107.12374,cs.NE,train
2101.05652::p38,2101.05652,cs.NE,train
2108.12227::p6,2108.12227,cs.NE,train
2103.12564::p39,2103.12564,cs.NE,train
2103.07117::p37,2103.07117,cs.NE,val
2012.06453::p0,2012.06453,cs.NE,train
2107.07968::p9,2107.07968,cs.NE,val
1105.3538::p5,1105.3538,cs.NE,train
1807.01013::p22,1807.01013,cs.NE,train
1905.03642::p1,1905.03642,cs.NE,val
2007.05352::p3,2007.05352,cs.NE,train
2108.04197::p17,2108.04197,cs.NE,train
2110.03171::p3,2110.03171,cs.NE,train
2105.10335::p4,2105.10335,cs.NE,test
1702.02277::p29,1702.02277,cs.NE,train
1903.09085::p4,1903.09085,cs.NE,train
2110.02288::p31,2110.02288,cs.NE,test
1905.03642::p13,1905.03642,cs.NE,val
2109.05741::p21,2109.05741,cs.NE,train
2008.11642::p70,2008.11642,cs.NE,train
1704.07622::p19,1704.07622,cs.NE,train
2012.06453::p5,2012.06453,cs.NE,train
2012.08063::p31,2012.08063,cs.NE,train
2003.08165::p66,2003.08165,cs.NE,train
2006.06367::p69,2006.06367,cs.NE,train
2104.08239::p11,2104.08239,cs.NE,val
2104.14909::p21,2104.14909,cs.NE,train
2008.11642::p16,2008.11642,cs.NE,train
2011.10520::p31,2011.10520,cs.NE,val
2106.05686::p8,2106.05686,cs.NE,train
2004.10042::p3,2004.10042,cs.NE,train
2008.04213::p52,2008.04213,cs.NE,train
2104.08564::p0,2104.08564,cs.NE,train
2008.11642::p76,2008.11642,cs.NE,train
2109.04386::p1,2109.04386,cs.NE,val
0803.3838::p6,0803.3838,cs.NE,train
2011.13965::p0,2011.13965,cs.NE,val
2106.15392::p19,2106.15392,cs.NE,train
1708.09251::p10,1708.09251,cs.NE,train
2105.02038::p14,2105.02038,cs.NE,val
2105.06109::p9,2105.06109,cs.NE,train
1704.04095::p1,1704.04095,cs.NE,test
2106.14773::p22,2106.14773,cs.NE,test
2011.05847::p29,2011.05847,cs.NE,train
2011.10520::p11,2011.10520,cs.NE,val
1412.2186::p2,1412.2186,cs.NE,train
2105.04252::p7,2105.04252,cs.NE,train
2101.05457::p4,2101.05457,cs.NE,val
2010.04773::p4,2010.04773,cs.NE,train
1806.07073::p5,1806.07073,cs.NE,train
1704.07622::p6,1704.07622,cs.NE,train
2105.06109::p28,2105.06109,cs.NE,train
2107.01729::p28,2107.01729,cs.NE,train
2008.04213::p40,2008.04213,cs.NE,train
2103.12593::p29,2103.12593,cs.NE,train
2011.05847::p28,2011.05847,cs.NE,train
2011.09821::p37,2011.09821,cs.NE,train
1810.09084::p58,1810.09084,cs.NE,test
1302.4519::p11,1302.4519,cs.NE,test
1706.02766::p1,1706.02766,cs.NE,train
1708.09251::p17,1708.09251,cs.NE,train
2006.06777::p27,2006.06777,cs.NE,train
2108.02023::p62,2108.02023,cs.NE,val
2106.14773::p2,2106.14773,cs.NE,test
1612.07771::p4,1612.07771,cs.NE,train
2106.08972::p85,2106.08972,cs.NE,train
2012.09741::p7,2012.09741,cs.NE,test
2109.05489::p17,2109.05489,cs.NE,train
2003.04389::p13,2003.04389,cs.NE,train
2103.12564::p59,2103.12564,cs.NE,train
2104.14594::p16,2104.14594,cs.NE,train
2105.14677::p24,2105.14677,cs.NE,train
1905.08723::p4,1905.08723,cs.NE,test
2011.06811::p38,2011.06811,cs.NE,train
2103.05707::p9,2103.05707,cs.NE,val
2101.07001::p44,2101.07001,cs.NE,test
1807.01013::p32,1807.01013,cs.NE,train
2012.07225::p15,2012.07225,cs.NE,train
1712.08702::p1,1712.08702,cs.NE,train
2012.09741::p82,2012.09741,cs.NE,test
2108.00706::p17,2108.00706,cs.NE,val
1903.01893::p60,1903.01893,cs.NE,val
1806.00299::p36,1806.00299,cs.NE,train
2106.11151::p53,2106.11151,cs.NE,val
2010.04524::p16,2010.04524,cs.NE,train
2101.02913::p27,2101.02913,cs.NE,train
2009.09298::p26,2009.09298,cs.NE,train
1903.00568::p52,1903.00568,cs.NE,test
2110.02288::p3,2110.02288,cs.NE,test
1906.11667::p14,1906.11667,cs.NE,train
2106.14773::p6,2106.14773,cs.NE,test
2110.02288::p35,2110.02288,cs.NE,test
2106.14487::p14,2106.14487,cs.NE,test
1302.4519::p1,1302.4519,cs.NE,test
2101.09709::p2,2101.09709,cs.NE,train
2012.05208::p77,2012.05208,cs.NE,test
2012.09741::p22,2012.09741,cs.NE,test
2107.11979::p18,2107.11979,cs.NE,val
2107.11979::p16,2107.11979,cs.NE,val
2110.03171::p1,2110.03171,cs.NE,train
1905.03642::p0,1905.03642,cs.NE,val
1806.00300::p19,1806.00300,cs.NE,train
1511.05552::p1,1511.05552,cs.NE,train
1802.00180::p0,1802.00180,cs.NE,train
2106.05686::p17,2106.05686,cs.NE,train
2109.05259::p1,2109.05259,cs.NE,train
2011.06811::p2,2011.06811,cs.NE,train
2101.07001::p0,2101.07001,cs.NE,test
1708.09251::p26,1708.09251,cs.NE,train
2106.08972::p86,2106.08972,cs.NE,train
2012.09229::p33,2012.09229,cs.NE,test
2012.06453::p14,2012.06453,cs.NE,train
1708.09251::p30,1708.09251,cs.NE,train
1503.06866::p103,1503.06866,cs.NE,train
1904.09090::p1,1904.09090,cs.NE,val
1308.5033::p82,1308.5033,cs.NE,test
2007.07346::p48,2007.07346,cs.NE,val
2106.07172::p15,2106.07172,cs.NE,train
2102.08288::p3,2102.08288,cs.NE,val
1804.04187::p3,1804.04187,cs.NE,train
2012.09229::p12,2012.09229,cs.NE,test
1902.03011::p46,1902.03011,cs.NE,train
2106.09104::p0,2106.09104,cs.NE,train
2010.04773::p25,2010.04773,cs.NE,train
2103.10394::p103,2103.10394,cs.NE,train
2107.09760::p21,2107.09760,cs.NE,train
1707.00666::p29,1707.00666,cs.NE,train
2104.11169::p16,2104.11169,cs.NE,train
2110.01818::p3,2110.01818,cs.NE,train
2106.02681::p3,2106.02681,cs.NE,test
2008.04224::p17,2008.04224,cs.NE,train
2110.00375::p27,2110.00375,cs.NE,train
2103.05707::p24,2103.05707,cs.NE,val
1707.00666::p32,1707.00666,cs.NE,train
2107.11746::p52,2107.11746,cs.NE,train
2109.14195::p4,2109.14195,cs.NE,test
2101.02913::p54,2101.02913,cs.NE,train
2004.06632::p64,2004.06632,cs.NE,train
1803.10314::p13,1803.10314,cs.NE,test
1807.01013::p4,1807.01013,cs.NE,train
1802.00180::p4,1802.00180,cs.NE,train
1903.00568::p1,1903.00568,cs.NE,test
2110.01818::p4,2110.01818,cs.NE,train
2102.04159::p3,2102.04159,cs.NE,val
2011.09534::p24,2011.09534,cs.NE,train
2108.00706::p67,2108.00706,cs.NE,val
1903.07138::p50,1903.07138,cs.NE,test
1804.04187::p7,1804.04187,cs.NE,train
2009.08698::p1,2009.08698,cs.NE,val
1710.03414::p17,1710.03414,cs.NE,test
2109.05489::p37,2109.05489,cs.NE,train
2010.14611::p32,2010.14611,cs.NE,val
1105.3538::p170,1105.3538,cs.NE,train
2101.02913::p37,2101.02913,cs.NE,train
2107.06861::p70,2107.06861,cs.NE,train
2010.06209::p6,2010.06209,cs.NE,train
2105.13108::p1,2105.13108,cs.NE,val
2010.06209::p8,2010.06209,cs.NE,train
2003.04389::p72,2003.04389,cs.NE,train
2106.15240::p72,2106.15240,cs.NE,train
2106.02681::p42,2106.02681,cs.NE,test
2003.08165::p49,2003.08165,cs.NE,train
2007.05352::p5,2007.05352,cs.NE,train
2107.12374::p21,2107.12374,cs.NE,train
1903.03523::p2,1903.03523,cs.NE,test
2107.07968::p70,2107.07968,cs.NE,val
2108.04197::p2,2108.04197,cs.NE,train
1904.10932::p16,1904.10932,cs.NE,train
2011.09534::p29,2011.09534,cs.NE,train
1702.02277::p24,1702.02277,cs.NE,train
2108.12444::p42,2108.12444,cs.NE,train
2107.06870::p7,2107.06870,cs.NE,val
2108.02023::p64,2108.02023,cs.NE,val
2012.08063::p5,2012.08063,cs.NE,train
2004.10042::p20,2004.10042,cs.NE,train
2004.11137::p11,2004.11137,cs.NE,train
2103.02076::p50,2103.02076,cs.NE,train
2004.11137::p15,2004.11137,cs.NE,train
1806.07073::p2,1806.07073,cs.NE,train
2012.06400::p11,2012.06400,cs.NE,train
2011.13965::p17,2011.13965,cs.NE,val
2012.07225::p6,2012.07225,cs.NE,train
1905.08723::p6,1905.08723,cs.NE,test
2105.01795::p27,2105.01795,cs.NE,test
2106.07172::p3,2106.07172,cs.NE,train
1906.08557::p7,1906.08557,cs.NE,train
2106.07172::p10,2106.07172,cs.NE,train
2101.09709::p3,2101.09709,cs.NE,train
2110.08741::p41,2110.08741,cs.NE,val
2109.14195::p0,2109.14195,cs.NE,test
1906.03523::p20,1906.03523,cs.AI,train
1902.05632::p25,1902.05632,cs.AI,train
1106.4221::p7,1106.4221,cs.AI,train
1801.01704::p41,1801.01704,cs.AI,train
1705.10742::p32,1705.10742,cs.AI,train
1803.02632::p5,1803.02632,cs.AI,train
2003.11706::p41,2003.11706,cs.AI,val
2001.05390::p93,2001.05390,cs.AI,train
1711.06362::p13,1711.06362,cs.AI,train
1803.09840::p29,1803.09840,cs.AI,train
1811.01409::p11,1811.01409,cs.AI,train
1812.09044::p51,1812.09044,cs.AI,test
1804.10822::p41,1804.10822,cs.AI,test
1107.5474::p63,1107.5474,cs.AI,val
1901.00723::p24,1901.00723,cs.AI,train
1909.09616::p7,1909.09616,cs.AI,train
1904.00296::p15,1904.00296,cs.AI,val
2001.06322::p64,2001.06322,cs.AI,train
1906.03523::p28,1906.03523,cs.AI,train
1804.10822::p4,1804.10822,cs.AI,test
1711.08819::p0,1711.08819,cs.AI,train
1806.08247::p70,1806.08247,cs.AI,val
1402.4525::p15,1402.4525,cs.AI,train
1907.05390::p3,1907.05390,cs.AI,val
1908.09800::p20,1908.09800,cs.AI,train
1811.05106::p4,1811.05106,cs.AI,val
0912.0270::p29,0912.0270,cs.AI,test
1909.01602::p141,1909.01602,cs.AI,train
1812.07297::p22,1812.07297,cs.AI,train
1802.00050::p68,1802.00050,cs.AI,test
2003.07745::p1,2003.07745,cs.AI,train
1807.04837::p2,1807.04837,cs.AI,train
0704.3395::p15,0704.3395,cs.AI,val
1601.02433::p52,1601.02433,cs.AI,test
1810.04053::p36,1810.04053,cs.AI,train
1809.01036::p38,1809.01036,cs.AI,train
1711.06498::p37,1711.06498,cs.AI,train
1404.7541::p14,1404.7541,cs.AI,train
1902.10499::p8,1902.10499,cs.AI,train
1805.02241::p23,1805.02241,cs.AI,val
1903.12517::p1,1903.12517,cs.AI,train
0907.0499::p9,0907.0499,cs.AI,train
1802.02468::p78,1802.02468,cs.AI,val
1606.02560::p9,1606.02560,cs.AI,train
2003.11706::p0,2003.11706,cs.AI,val
1807.10104::p1,1807.10104,cs.AI,test
1711.06128::p32,1711.06128,cs.AI,train
1804.11105::p13,1804.11105,cs.AI,val
1909.06174::p39,1909.06174,cs.AI,train
2001.01982::p5,2001.01982,cs.AI,train
1902.02132::p0,1902.02132,cs.AI,train
1404.7541::p13,1404.7541,cs.AI,train
1909.09616::p4,1909.09616,cs.AI,train
1703.10970::p1,1703.10970,cs.AI,train
1508.00212::p0,1508.00212,cs.AI,train
2002.06432::p23,2002.06432,cs.AI,train
2003.07596::p16,2003.07596,cs.AI,test
1407.3512::p14,1407.3512,cs.AI,train
1301.0216::p23,1301.0216,cs.AI,train
1910.07780::p2,1910.07780,cs.AI,train
1903.08772::p219,1903.08772,cs.AI,test
1804.11002::p1,1804.11002,cs.AI,train
1509.08891::p0,1509.08891,cs.AI,train
1703.01963::p0,1703.01963,cs.AI,train
1911.01072::p46,1911.01072,cs.AI,train
1905.09673::p3,1905.09673,cs.AI,train
1611.09904::p2,1611.09904,cs.AI,train
1905.00629::p22,1905.00629,cs.AI,val
1809.08590::p31,1809.08590,cs.AI,train
2003.09579::p18,2003.09579,cs.AI,train
1705.10742::p10,1705.10742,cs.AI,train
1908.09800::p4,1908.09800,cs.AI,train
1611.09904::p6,1611.09904,cs.AI,train
1705.10557::p0,1705.10557,cs.AI,val
1909.08191::p13,1909.08191,cs.AI,train
1902.10499::p1,1902.10499,cs.AI,train
2003.07520::p5,2003.07520,cs.AI,train
1707.06446::p21,1707.06446,cs.AI,train
1908.05059::p2,1908.05059,cs.AI,train
1912.01217::p45,1912.01217,cs.AI,train
2002.09853::p2,2002.09853,cs.AI,test
1705.10742::p42,1705.10742,cs.AI,train
2003.07745::p3,2003.07745,cs.AI,train
1901.01856::p1,1901.01856,cs.AI,train
0903.0843::p46,0903.0843,cs.AI,train
1210.8385::p5,1210.8385,cs.AI,train
1801.04134::p45,1801.04134,cs.AI,test
1204.4805::p4,1204.4805,cs.AI,val
1211.2972::p2,1211.2972,cs.AI,val
1907.05390::p47,1907.05390,cs.AI,val
2003.12331::p29,2003.12331,cs.AI,train
1309.4501::p361,1309.4501,cs.AI,test
1809.05763::p14,1809.05763,cs.AI,val
1309.4501::p50,1309.4501,cs.AI,test
1606.02096::p2,1606.02096,cs.AI,train
1910.07780::p6,1910.07780,cs.AI,train
1710.05257::p4,1710.05257,cs.AI,train
1906.04023::p16,1906.04023,cs.AI,train
1608.08262::p0,1608.08262,cs.AI,test
1304.0806::p2,1304.0806,cs.AI,train
1809.01036::p46,1809.01036,cs.AI,train
1806.02308::p16,1806.02308,cs.AI,train
1911.01072::p16,1911.01072,cs.AI,train
2003.10412::p29,2003.10412,cs.AI,train
2003.02979::p16,2003.02979,cs.AI,val
1909.06174::p0,1909.06174,cs.AI,train
1507.05275::p0,1507.05275,cs.AI,val
1404.7541::p21,1404.7541,cs.AI,train
1409.4164::p51,1409.4164,cs.AI,train
1912.12671::p0,1912.12671,cs.AI,train
1807.04837::p14,1807.04837,cs.AI,train
1804.01405::p68,1804.01405,cs.AI,train
2001.01982::p8,2001.01982,cs.AI,train
2003.12694::p60,2003.12694,cs.AI,val
1807.00886::p45,1807.00886,cs.AI,train
1708.02553::p40,1708.02553,cs.AI,val
1907.05390::p4,1907.05390,cs.AI,val
1706.06975::p5,1706.06975,cs.AI,val
1905.00629::p135,1905.00629,cs.AI,val
1603.08869::p5,1603.08869,cs.AI,train
1705.00594::p4,1705.00594,cs.AI,test
1806.04718::p19,1806.04718,cs.AI,train
1910.14124::p17,1910.14124,cs.AI,train
1909.09964::p1,1909.09964,cs.AI,train
1601.02433::p37,1601.02433,cs.AI,test
1907.01851::p50,1907.01851,cs.AI,test
1805.02241::p20,1805.02241,cs.AI,val
1807.00886::p6,1807.00886,cs.AI,train
1909.01602::p13,1909.01602,cs.AI,train
1809.08590::p6,1809.08590,cs.AI,train
2003.05196::p0,2003.05196,cs.AI,test
1911.01157::p54,1911.01157,cs.AI,test
1604.05358::p12,1604.05358,cs.AI,test
2003.09579::p4,2003.09579,cs.AI,train
0704.3395::p442,0704.3395,cs.AI,val
2001.05390::p66,2001.05390,cs.AI,train
1708.02553::p19,1708.02553,cs.AI,val
1903.08772::p117,1903.08772,cs.AI,test
1710.05257::p0,1710.05257,cs.AI,train
1507.05275::p13,1507.05275,cs.AI,val
0912.0270::p71,0912.0270,cs.AI,test
